Date,Price,Open,High,Low,Vol.,Change %
31-Jul-15,1183.1,1183.1,1183.1,1183.1,5.70K,-0.03%
30-Jul-15,1183.4,1183.4,1183.4,1183.4,49.30K,-0.35%
29-Jul-15,1187.5,1187.5,1187.5,1187.5,0.01K,-0.26%
28-Jul-15,1190.6,1190.6,1190.6,1190.6,0.03K,0.00%
27-Jul-15,1190.6,1190.6,1190.6,1190.6,0.02K,0.90%
24-Jul-15,1180,1180,1180,1180,0.05K,-0.85%
23-Jul-15,1190.1,1190.1,1190.1,1190.1,0.06K,0.21%
22-Jul-15,1187.6,1187.6,1187.6,1187.6,0.05K,-0.99%
21-Jul-15,1199.5,1199.5,1199.5,1199.5,0.12K,-0.50%
20-Jul-15,1205.5,1205.5,1205.5,1205.5,0.19K,-2.05%
17-Jul-15,1230.7,1230.7,1230.7,1230.7,0.12K,-1.01%
16-Jul-15,1243.2,1243.2,1243.2,1243.2,0.01K,-0.25%
15-Jul-15,1246.3,1246.3,1246.3,1246.3,0.02K,-0.49%
14-Jul-15,1252.4,1252.4,1252.4,1252.4,0.04K,-0.21%
13-Jul-15,1255,1255,1255,1255,0.01K,-0.13%
10-Jul-15,1256.6,1256.6,1256.6,1256.6,0.00K,0.12%
09-Jul-15,1255.1,1255.1,1255.1,1255.1,0.07K,-0.28%
08-Jul-15,1258.6,1258.6,1258.6,1258.6,0.07K,0.73%
07-Jul-15,1249.5,1249.5,1249.5,1249.5,0.47K,-1.66%
06-Jul-15,1270.6,1270.6,1270.6,1270.6,0.63K,8.80%
03-Jul-15,1167.8,1164.7,1169,1164.6,-,-7.43%
02-Jul-15,1261.5,1261.5,1261.5,1261.5,0.32K,-0.55%
01-Jul-15,1268.5,1268.5,1268.5,1268,0.00K,-0.18%
30-Jun-15,1270.8,1270.8,1270.8,1270.8,0.22K,-0.56%
29-Jun-15,1278,1278,1278,1278,0.17K,0.38%
26-Jun-15,1273.1,1273.1,1273.1,1270,0.03K,0.22%
25-Jun-15,1270.3,1270.3,1270.3,1270.3,0.10K,-0.06%
24-Jun-15,1271,1271,1271,1271,0.26K,-0.30%
23-Jun-15,1274.8,1274.8,1274.8,1274.8,0.06K,-0.57%
22-Jun-15,1282.1,1282.1,1282.1,1282.1,0.03K,-1.33%
19-Jun-15,1299.4,1299.4,1299.4,1296,0.14K,-0.11%
18-Jun-15,1300.8,1300.8,1300.8,1300.8,0.13K,1.87%
17-Jun-15,1276.9,1276.9,1276.9,1276.9,0.17K,-0.20%
16-Jun-15,1279.4,1279.4,1279.4,1279.4,0.03K,-0.50%
15-Jun-15,1285.8,1285.8,1285.8,1285.8,0.10K,0.37%
12-Jun-15,1281,1281,1281,1281,0.14K,-0.12%
11-Jun-15,1282.6,1282.6,1282.6,1282.6,0.07K,-0.47%
10-Jun-15,1288.6,1288.6,1288.6,1288.6,0.30K,0.92%
09-Jun-15,1276.8,1276.8,1276.8,1276.8,0.14K,0.38%
08-Jun-15,1272,1272,1272,1272,0.17K,0.43%
05-Jun-15,1266.6,1264,1266.8,1263,0.01K,-0.28%
04-Jun-15,1270.1,1270.1,1270.1,1268.5,0.45K,-0.77%
03-Jun-15,1279.9,1279.9,1279.9,1279.9,0.00K,-0.61%
02-Jun-15,1287.8,1287.8,1287.8,1287.8,1.00K,0.58%
01-Jun-15,1280.4,1280.4,1280.4,1280.4,1.24K,-0.02%
29-May-15,1280.7,1280.7,1280.7,1276.5,4.75K,0.02%
28-May-15,1280.5,1280.5,1280.5,1278,52.71K,0.15%
27-May-15,1278.6,1278.6,1278.6,1279,0.03K,-0.28%
26-May-15,1282.2,1288.9,1288.9,1280,0.00K,6.20%
25-May-15,1207.4,1204.6,1209,1203.3,-,0.25%
24-May-15,1204.4,1205.8,1205.8,1203.9,-,-7.33%
22-May-15,1299.7,1299.7,1299.7,1292,0.00K,0.12%
21-May-15,1298.1,1298.1,1298.1,1296.5,0.04K,-0.41%
20-May-15,1303.5,1303.5,1303.5,1303.5,0.01K,0.16%
19-May-15,1301.4,1317.5,1318.2,1317.5,0.00K,-1.50%
18-May-15,1321.2,1321.2,1321.2,1321.2,0.01K,0.17%
15-May-15,1318.9,1318.9,1318.9,1318.9,0.01K,-0.01%
14-May-15,1319,1319,1319,1319,0.04K,0.52%
13-May-15,1312.2,1312.2,1312.2,1312.2,0.03K,1.96%
12-May-15,1287,1287,1287,1287,0.01K,0.76%
11-May-15,1277.3,1277.3,1277.3,1277.3,0.03K,-0.41%
08-May-15,1282.5,1282.5,1282.5,1282.5,0.05K,0.31%
07-May-15,1278.5,1278.5,1278.5,1278.5,0.04K,-0.64%
06-May-15,1286.7,1286.7,1286.7,1286.7,0.01K,-0.12%
05-May-15,1288.2,1288.2,1288.2,1288.2,0.05K,0.72%
04-May-15,1279,1279,1279,1279,0.04K,1.02%
01-May-15,1266.1,1266.1,1266.1,1266.1,0.02K,-0.54%
30-Apr-15,1273,1273,1273,1273,0.14K,-2.08%
29-Apr-15,1300,1300,1300,1300,0.11K,-0.11%
28-Apr-15,1301.4,1301.4,1301.4,1301.4,0.01K,0.95%
27-Apr-15,1289.2,1289.2,1289.2,1289.2,0.19K,2.28%
24-Apr-15,1260.4,1260.4,1260.4,1260.4,0.05K,-1.68%
23-Apr-15,1282,1282,1282,1282,0.33K,0.57%
22-Apr-15,1274.7,1274.7,1274.7,1274.7,0.09K,-1.12%
21-Apr-15,1289.1,1289.1,1289.1,1289.1,0.03K,0.77%
20-Apr-15,1279.3,1279.3,1279.3,1279.3,0.07K,-0.68%
17-Apr-15,1288.1,1288.1,1288.1,1288.1,0.02K,0.40%
16-Apr-15,1283,1283,1283,1283,0.20K,-0.27%
15-Apr-15,1286.5,1286.5,1286.5,1286.5,0.20K,0.66%
14-Apr-15,1278.1,1278.1,1278.1,1278.1,0.55K,-0.75%
13-Apr-15,1287.8,1287.8,1287.8,1287.8,0.42K,-0.43%
10-Apr-15,1293.3,1293.3,1293.3,1293.3,0.20K,0.91%
09-Apr-15,1281.6,1281.6,1281.6,1281.6,0.52K,-0.74%
08-Apr-15,1291.1,1291.1,1291.1,1291.1,0.24K,-0.56%
07-Apr-15,1298.4,1298.4,1298.4,1298.4,0.41K,-0.54%
06-Apr-15,1305.4,1305.4,1305.4,1305.4,0.34K,1.34%
03-Apr-15,1288.2,1288.2,1288.2,1288.2,-,0.00%
02-Apr-15,1288.2,1288.2,1288.2,1288.2,1.68K,-0.46%
01-Apr-15,1294.2,1294.2,1294.2,1294.2,1.63K,1.73%
31-Mar-15,1272.2,1272.2,1272.2,1272.2,3.41K,-0.33%
30-Mar-15,1276.4,1276.4,1276.4,1276.4,37.99K,-1.20%
27-Mar-15,1291.9,1291.9,1291.9,1291.9,0.00K,-0.39%
26-Mar-15,1297,1297,1297,1297,0.07K,0.75%
25-Mar-15,1287.3,1287.3,1287.3,1287.3,0.01K,0.48%
24-Mar-15,1281.2,1281.2,1281.2,1281.2,0.41K,0.29%
23-Mar-15,1277.5,1277.5,1277.5,1277.5,0.01K,0.22%
20-Mar-15,1274.7,1274.7,1274.7,1274.7,0.05K,1.21%
19-Mar-15,1259.5,1259.5,1259.5,1259.5,0.04K,0.96%
18-Mar-15,1247.5,1247.5,1247.5,1247.5,0.11K,0.24%
17-Mar-15,1244.5,1244.5,1244.5,1244.5,0.07K,-0.38%
16-Mar-15,1249.3,1249.3,1249.3,1249.3,0.06K,0.03%
13-Mar-15,1248.9,1248.9,1248.9,1248.9,0.04K,-0.01%
12-Mar-15,1249,1249,1249,1249,0.06K,0.05%
11-Mar-15,1248.4,1248.4,1248.4,1248.4,0.07K,-0.77%
10-Mar-15,1258.1,1258.1,1258.1,1258.1,0.09K,-0.78%
09-Mar-15,1268,1268,1268,1268,0.05K,0.19%
06-Mar-15,1265.6,1265.6,1265.6,1265.6,0.17K,-2.35%
05-Mar-15,1296.1,1296.1,1296.1,1296.1,0.03K,-0.35%
04-Mar-15,1300.6,1300.6,1300.6,1300.6,0.03K,-0.28%
03-Mar-15,1304.2,1304.2,1304.2,1304.2,0.05K,-0.12%
02-Mar-15,1305.8,1305.8,1305.8,1305.8,0.12K,-0.27%
27-Feb-15,1309.4,1309.4,1309.4,1309.4,0.20K,0.25%
26-Feb-15,1306.1,1306.1,1306.1,1306.1,0.56K,0.78%
25-Feb-15,1296,1296,1296,1296,0.02K,0.22%
24-Feb-15,1293.1,1293.1,1293.1,1293.1,0.15K,-0.43%
23-Feb-15,1298.7,1298.7,1298.7,1298.7,0.27K,-0.35%
20-Feb-15,1303.2,1303.2,1303.2,1303.2,0.05K,-0.28%
19-Feb-15,1306.9,1306.9,1306.9,1306.9,0.07K,0.41%
18-Feb-15,1301.5,1301.5,1301.5,1301.5,0.15K,-0.64%
17-Feb-15,1309.9,1323.3,1323.3,1323.3,0.00K,6.35%
16-Feb-15,1231.7,1228.7,1236.4,1228.5,-,0.24%
15-Feb-15,1228.8,1228.2,1229.3,1227.8,-,-7.27%
13-Feb-15,1325.2,1325.2,1325.2,1325.2,0.07K,0.49%
12-Feb-15,1318.7,1318.7,1318.7,1318.7,0.10K,-0.04%
11-Feb-15,1319.2,1319.2,1319.2,1319.2,0.10K,-0.90%
10-Feb-15,1331.2,1331.2,1331.2,1331.2,0.23K,-0.65%
09-Feb-15,1339.9,1339.9,1339.9,1339.9,0.32K,0.55%
06-Feb-15,1332.6,1332.6,1332.6,1332.6,0.43K,-1.65%
05-Feb-15,1354.9,1354.9,1354.9,1354.9,0.13K,-1.35%
04-Feb-15,1373.4,1367,1367,1367,0.00K,0.45%
03-Feb-15,1367.3,1367.3,1367.3,1367.3,2.38K,-1.09%
02-Feb-15,1382.4,1382.4,1382.4,1382.4,1.65K,-0.16%
30-Jan-15,1384.6,1384.6,1384.6,1384.6,8.63K,1.53%
29-Jan-15,1363.8,1380.2,1380.2,1380.2,0.00K,-2.74%
28-Jan-15,1402.2,1402.2,1402.2,1402.2,0.03K,-0.88%
27-Jan-15,1414.7,1414.7,1414.7,1414.7,0.02K,0.65%
26-Jan-15,1405.6,1405.6,1405.6,1405.6,0.03K,-0.85%
23-Jan-15,1417.6,1417.6,1417.6,1417.6,0.02K,-0.53%
22-Jan-15,1425.2,1425.2,1425.2,1425.2,0.13K,0.83%
21-Jan-15,1413.4,1391.1,1391.1,1390.9,0.00K,0.07%
20-Jan-15,1412.4,1380,1380,1380,0.00K,10.70%
19-Jan-15,1275.9,1279.4,1279.5,1272.5,-,-0.24%
18-Jan-15,1279,1281,1281.9,1275.7,-,-8.96%
16-Jan-15,1404.9,1404.9,1404.9,1404.9,0.04K,0.87%
15-Jan-15,1392.8,1380,1380,1380,0.00K,2.07%
14-Jan-15,1364.5,1364.5,1364.5,1366.7,0.02K,-0.73%
13-Jan-15,1374.5,1377.4,1377.4,1377.4,0.00K,0.09%
12-Jan-15,1373.2,1357.4,1357.4,1357.4,0.00K,1.16%
09-Jan-15,1357.4,1357.4,1357.4,1357.4,0.04K,0.43%
08-Jan-15,1351.6,1351.6,1351.6,1350,0.09K,-0.15%
07-Jan-15,1353.6,1353.6,1353.6,1350.3,0.03K,-0.63%
06-Jan-15,1362.2,1362.2,1362.2,1362.2,0.10K,0.64%
05-Jan-15,1353.5,1340,1340,1340,0.00K,1.18%
02-Jan-15,1337.7,1337.7,1337.7,1337.7,0.14K,12.71%
01-Jan-15,1186.8,1184.1,1187.5,1184.1,-,-11.13%
31-Dec-14,1335.4,1335.4,1335.4,1346.7,0.09K,1.79%
30-Dec-14,1311.9,1181.4,1210.3,1181.4,0.19K,1.47%
29-Dec-14,1292.9,1186.5,1186.5,1181.3,0.06K,-1.13%
26-Dec-14,1307.7,1177.2,1194.4,1177.2,0.12K,11.10%
25-Dec-14,1177,1175,1178.9,1175,-,-8.45%
24-Dec-14,1285.6,1177,1179.3,1173.7,0.02K,-0.32%
23-Dec-14,1289.7,1179.3,1180.3,1175,0.23K,0.00%
22-Dec-14,1289.7,1198,1198,1172.7,0.22K,-1.22%
19-Dec-14,1305.6,1198,1200.8,1196.5,0.10K,0.13%
18-Dec-14,1303.9,1189.7,1207.3,1189.7,0.20K,0.12%
17-Dec-14,1302.3,1198.2,1199.6,1184,0.09K,0.02%
16-Dec-14,1302,1197.2,1222,1192.7,0.22K,-1.19%
15-Dec-14,1317.7,1223.1,1223.1,1198,0.08K,-1.18%
12-Dec-14,1333.5,1227.8,1227.8,1216.2,0.20K,-0.66%
11-Dec-14,1342.3,1226.6,1232,1216.2,0.26K,-0.24%
10-Dec-14,1345.5,1231.2,1234.6,1226.6,0.31K,-0.35%
09-Dec-14,1350.2,1202,1238,1202,0.31K,2.72%
08-Dec-14,1314.4,1190.6,1207,1187.2,0.18K,0.27%
05-Dec-14,1310.8,1203.1,1206,1186.7,0.56K,-1.01%
04-Dec-14,1324.2,1208.2,1213,1201.6,0.36K,-0.12%
03-Dec-14,1325.8,1198.1,1213.7,1196.1,0.44K,0.84%
02-Dec-14,1314.7,1212.3,1212.3,1191.3,1.24K,-1.34%
01-Dec-14,1332.5,1160,1220.4,1141.7,5.52K,3.20%
28-Nov-14,1291.2,1197,1198.3,1163.8,11.18K,8.61%
27-Nov-14,1188.8,1197.3,1199.3,1185.4,-,-9.56%
26-Nov-14,1314.5,1200.5,1201,1193.7,75.30K,-0.05%
25-Nov-14,1315.2,1197.1,1197.1,1197.1,0.00K,0.08%
24-Nov-14,1314.2,1197.7,1197.9,1196.5,0.02K,-0.13%
21-Nov-14,1315.9,1191,1202.4,1189,0.02K,0.53%
20-Nov-14,1308.9,1191.8,1191.9,1190.7,0.00K,-0.34%
19-Nov-14,1313.4,1196.5,1198.3,1190,0.02K,-0.16%
18-Nov-14,1315.5,1197.1,1197.1,1193.9,0.00K,0.91%
17-Nov-14,1303.7,1183.1,1186.9,1180.6,0.02K,-0.15%
14-Nov-14,1305.6,1155.2,1191,1148,0.49K,1.89%
13-Nov-14,1281.4,1163.7,1164.5,1155,1.05K,0.08%
12-Nov-14,1280.4,1162.5,1168.1,1157.5,0.02K,-0.37%
11-Nov-14,1285.1,1155,1170.5,1151.6,0.02K,0.30%
10-Nov-14,1281.3,1171,1171,1150.7,0.04K,-0.75%
07-Nov-14,1291,1139.9,1169.7,1132.9,0.10K,2.10%
06-Nov-14,1264.4,1141.1,1147.5,1137.9,0.14K,-0.29%
05-Nov-14,1268.1,1168.1,1168.7,1137.8,0.16K,-1.72%
04-Nov-14,1290.3,1166.9,1171,1165,0.04K,-0.32%
03-Nov-14,1294.4,1166.4,1172.3,1163.1,0.06K,-0.12%
31-Oct-14,1295.9,1199.6,1199.7,1161.4,0.26K,-2.04%
30-Oct-14,1322.9,1213.7,1214.7,1195.8,0.52K,-1.95%
29-Oct-14,1349.2,1224.3,1224.3,1224.3,-,-0.25%
28-Oct-14,1352.6,1224.9,1231,1224.7,0.05K,0.01%
27-Oct-14,1352.4,1230.2,1230.2,1227.3,0.28K,-0.19%
24-Oct-14,1355,1229.4,1232.7,1229.4,0.07K,0.21%
23-Oct-14,1352.1,1228,1228,1227.9,0.00K,-1.06%
22-Oct-14,1366.6,1244.8,1244.8,1244.3,0.00K,-0.38%
21-Oct-14,1371.8,1251,1251,1251,0.05K,0.55%
20-Oct-14,1364.3,1237.3,1244,1235.4,0.11K,0.43%
17-Oct-14,1358.5,1237.4,1237.5,1232.6,0.36K,0.07%
16-Oct-14,1357.5,1242.1,1243,1236.7,0.01K,-0.28%
15-Oct-14,1361.3,1243.7,1247,1230.9,0.25K,0.15%
14-Oct-14,1359.3,1235.9,1235.9,1235.8,0.07K,10.58%
13-Oct-14,1229.3,1229.8,1234,1227,0.10K,-9.19%
10-Oct-14,1353.7,1223.5,1223.5,1217,0.19K,-0.38%
09-Oct-14,1358.8,1223.9,1229,1223.9,0.02K,1.09%
08-Oct-14,1344.2,1210.2,1217.9,1207,0.01K,-1.42%
07-Oct-14,1363.6,1209.1,1210.8,1205.3,0.27K,0.21%
06-Oct-14,1360.7,1338.3,1338.3,1338.3,0.01K,1.02%
03-Oct-14,1346.9,1212.4,1212.4,1191,0.50K,-1.55%
02-Oct-14,1368.1,1215.3,1219.5,1210.3,0.18K,-0.15%
01-Oct-14,1370.2,1207.7,1217.8,1205.5,0.18K,0.26%
30-Sep-14,1366.7,1214.8,1218.2,1204,0.68K,-0.51%
29-Sep-14,1373.7,1216.3,1222.2,1214.7,6.34K,0.24%
26-Sep-14,1370.4,1214.1,1214.1,1214.1,0.00K,-0.44%
25-Sep-14,1376.4,1209.5,1216.1,1209.5,0.01K,0.11%
24-Sep-14,1374.9,1216.8,1216.8,1216.8,0.00K,-0.17%
23-Sep-14,1377.2,1221,1221,1221,0.01K,0.22%
22-Sep-14,1374.2,1214.9,1214.9,1212.4,0.01K,0.08%
19-Sep-14,1373.1,1218.3,1218.3,1218.3,0.00K,-0.74%
18-Sep-14,1383.4,1216.2,1220.4,1216.2,0.01K,-0.62%
17-Sep-14,1392,1236.2,1236.2,1221.9,0.01K,-0.07%
16-Sep-14,1393,1238.3,1238.3,1235.9,0.00K,0.12%
15-Sep-14,1391.3,1226.7,1235,1226.7,0.02K,0.25%
12-Sep-14,1387.8,1227,1227,1227,0.05K,-0.54%
11-Sep-14,1395.4,1237.4,1237.4,1237.4,-,-0.47%
10-Sep-14,1402,1256.7,1256.7,1243.5,0.10K,-0.19%
09-Sep-14,1404.6,1246.8,1246.8,1246.8,-,-0.40%
08-Sep-14,1410.2,1268.4,1268.4,1262.2,0.00K,-0.91%
05-Sep-14,1423.2,1263.2,1268.1,1263.2,0.12K,0.06%
04-Sep-14,1422.3,1268.7,1272.7,1260.3,0.29K,-0.22%
03-Sep-14,1425.5,1266.3,1271.1,1263.1,0.28K,0.46%
02-Sep-14,1419,1284.5,1286.4,1262.5,0.28K,10.22%
01-Sep-14,1287.4,1287.6,1290.9,1285.9,-,-0.02%
31-Aug-14,1287.7,1288.5,1289,1286.8,-,-10.61%
29-Aug-14,1440.6,1289.5,1289.7,1284.8,0.12K,-0.22%
28-Aug-14,1443.8,1284.5,1293.7,1284.3,0.82K,0.48%
27-Aug-14,1436.9,1281.5,1282.3,1281.5,0.04K,-0.17%
26-Aug-14,1439.3,1289.4,1289.5,1281.1,0.07K,0.43%
25-Aug-14,1433.1,1424.9,1424.9,1424.9,0.00K,-0.07%
22-Aug-14,1434.1,1276,1280,1275,0.12K,0.34%
21-Aug-14,1429.2,1290,1290,1272,0.26K,-1.37%
20-Aug-14,1449,1295.4,1295.8,1288.4,0.33K,0.00%
19-Aug-14,1449,1298.8,1301.7,1294,0.14K,-0.26%
18-Aug-14,1452.8,1301.4,1302.1,1295.7,0.10K,-0.45%
15-Aug-14,1459.4,1311.7,1312.8,1292,0.20K,-0.66%
14-Aug-14,1469.1,1311.8,1316.4,1309.7,0.32K,0.08%
13-Aug-14,1467.9,1308.8,1312.6,1305,0.24K,0.18%
12-Aug-14,1465.3,1306.2,1315.8,1305.8,0.44K,-0.01%
11-Aug-14,1465.5,1308.4,1309.7,1305.3,0.19K,-0.03%
08-Aug-14,1465.9,1310.8,1322.1,1308,0.59K,-0.10%
07-Aug-14,1467.3,1305.3,1313.2,1302.5,0.23K,0.31%
06-Aug-14,1462.7,1288.1,1309,1287.8,0.71K,1.65%
05-Aug-14,1439,1288,1292.7,1282.6,0.83K,-0.20%
04-Aug-14,1441.9,1294.4,1295,1285.9,0.92K,-0.63%
01-Aug-14,1451.1,1284.1,1296.6,1279.7,1.99K,0.67%
31-Jul-14,1441.5,1295.1,1297.3,1280.6,5.66K,-1.00%
30-Jul-14,1456.1,1298.6,1303,1291,0.00K,-0.04%
29-Jul-14,1456.7,1310.9,1310.9,1310,0.05K,-0.36%
28-Jul-14,1462,1307.4,1308,1304.3,0.05K,0.12%
25-Jul-14,1460.3,1294.8,1294.8,1294.8,0.01K,0.90%
24-Jul-14,1447.3,1297.5,1297.5,1297.5,0.00K,-0.89%
23-Jul-14,1460.3,1304.5,1304.5,1304.5,-,-0.09%
22-Jul-14,1461.6,1306.1,1306.1,1306.1,0.00K,-0.54%
21-Jul-14,1469.6,1311,1315.5,1311,0.02K,0.33%
18-Jul-14,1464.7,1322.7,1322.7,1306.2,0.03K,-0.50%
17-Jul-14,1472.1,1303.1,1323.8,1303.1,0.02K,1.18%
16-Jul-14,1454.9,1298.4,1303.1,1296.9,0.03K,0.25%
15-Jul-14,1451.3,1307.4,1312.1,1294.1,0.37K,-0.64%
14-Jul-14,1460.7,1332.8,1332.8,1304.7,0.10K,-2.16%
11-Jul-14,1492.9,1337.9,1339,1336.2,0.11K,-0.12%
10-Jul-14,1494.7,1330.5,1343.7,1328,0.03K,1.01%
09-Jul-14,1479.7,1324,1330.4,1324,0.02K,0.56%
08-Jul-14,1471.4,1318.4,1323.5,1316,0.01K,-0.04%
07-Jul-14,1472,1319.6,1320.3,1313.2,0.09K,11.41%
04-Jul-14,1321.3,1321.1,1324,1319.6,-,-10.46%
03-Jul-14,1475.6,1327.3,1327.7,1313,0.04K,-0.62%
02-Jul-14,1484.8,1326.8,1330.7,1326.8,0.23K,0.31%
01-Jul-14,1480.2,1326.7,1331.4,1326.2,0.05K,0.35%
30-Jun-14,1475.1,1315.3,1328.7,1311.8,0.74K,11.83%
27-Jun-14,1319,1317.4,1320.9,1313.3,0.63K,0.22%
26-Jun-14,1316.1,1319.6,1319.6,1312.4,0.59K,-0.46%
25-Jun-14,1322.2,1315.3,1323.4,1312,0.29K,0.10%
24-Jun-14,1320.9,1315.6,1325.6,1315.6,0.22K,0.22%
23-Jun-14,1318,1312.3,1316.9,1312.3,0.14K,0.14%
20-Jun-14,1316.2,1321.4,1321.4,1306.8,0.25K,0.19%
19-Jun-14,1313.7,1277.2,1321,1277.2,0.60K,3.25%
18-Jun-14,1272.4,1269.9,1272.7,1267.4,0.14K,0.06%
17-Jun-14,1271.7,1272.8,1272.8,1260.9,0.82K,-0.25%
16-Jun-14,1274.9,1279.8,1283.5,1270.8,0.33K,0.09%
13-Jun-14,1273.7,1272.5,1274.7,1271.3,0.15K,0.01%
12-Jun-14,1273.6,1260,1274.5,1260,0.13K,1.02%
11-Jun-14,1260.8,1259.9,1264.4,1259.1,0.13K,0.08%
10-Jun-14,1259.8,1252.4,1262.3,1251,1.01K,0.50%
09-Jun-14,1253.5,1252.7,1256.1,1251.8,0.10K,0.11%
06-Jun-14,1252.1,1253.4,1256.6,1246.3,0.38K,-0.07%
05-Jun-14,1253,1244,1256.6,1241.2,1.32K,0.72%
04-Jun-14,1244,1245.1,1248.8,1242.7,0.60K,-0.02%
03-Jun-14,1244.3,1244.1,1247.5,1240.5,0.65K,0.05%
02-Jun-14,1243.7,1250,1250.7,1240.9,0.77K,-0.15%
30-May-14,1245.6,1255.1,1259.6,1241.8,3.84K,-0.85%
29-May-14,1256.3,1258.3,1260.6,1250.9,38.05K,-0.24%
28-May-14,1259.3,1259.3,1259.3,1263.6,-,-0.48%
27-May-14,1265.4,1291.9,1291.9,1276,0.03K,-2.10%
26-May-14,1292.5,1291.6,1294.4,1291.4,-,0.06%
25-May-14,1291.7,1293.9,1294.2,1291.1,-,0.01%
23-May-14,1291.6,1293.2,1293.4,1293.2,0.00K,-0.25%
22-May-14,1294.9,1294.2,1295,1294.2,0.00K,0.54%
21-May-14,1288,1287.4,1287.4,1287.4,0.00K,-0.50%
20-May-14,1294.5,1290.7,1290.7,1290.1,0.01K,0.06%
19-May-14,1293.7,1293.7,1293.7,1293.7,0.04K,0.03%
16-May-14,1293.3,1293.3,1293.3,1293.3,0.01K,-0.02%
15-May-14,1293.5,1302.5,1302.5,1292.8,0.03K,-0.93%
14-May-14,1305.7,1292.8,1306.9,1292.8,0.03K,0.86%
13-May-14,1294.6,1295.5,1295.5,1292,0.02K,-0.08%
12-May-14,1295.6,1282.1,1295.9,1281.2,0.02K,0.64%
09-May-14,1287.3,1287.3,1287.3,1287.3,0.00K,-0.01%
08-May-14,1287.4,1291.5,1291.5,1285.5,0.07K,-0.09%
07-May-14,1288.6,1310.3,1312,1288,0.02K,-1.51%
06-May-14,1308.3,1309.4,1309.4,1306.9,0.01K,-0.05%
05-May-14,1309,1305.6,1314.2,1305.5,0.03K,0.49%
02-May-14,1302.6,1276.7,1302.7,1276.7,0.09K,1.52%
01-May-14,1283.1,1288.7,1288.7,1278,0.03K,-0.96%
30-Apr-14,1295.6,1296,1296.5,1286.6,0.18K,-0.03%
29-Apr-14,1296,1295.5,1300.5,1289.1,0.90K,-0.22%
28-Apr-14,1298.9,1305.4,1305.4,1293,0.06K,-0.14%
25-Apr-14,1300.7,1293.8,1304.6,1293.8,0.27K,0.79%
24-Apr-14,1290.5,1284.6,1297.9,1272.4,0.52K,0.49%
23-Apr-14,1284.2,1284.3,1287.7,1282.4,0.18K,0.28%
22-Apr-14,1280.6,1289.2,1291.6,1276,0.10K,-0.57%
21-Apr-14,1288,1290,1299.2,1283.7,0.10K,-0.42%
17-Apr-14,1293.4,1300.1,1303,1292.5,0.12K,-0.74%
16-Apr-14,1303.1,1302.7,1304,1295,0.18K,0.24%
15-Apr-14,1300,1322.7,1322.7,1291.5,0.24K,-2.05%
14-Apr-14,1327.2,1320.1,1330,1320.1,0.33K,0.64%
11-Apr-14,1318.7,1319,1322.8,1316.3,0.08K,-0.11%
10-Apr-14,1320.1,1311.8,1323.8,1311.2,0.13K,1.12%
09-Apr-14,1305.5,1309.5,1313.6,1301.1,0.19K,-0.24%
08-Apr-14,1308.7,1296.6,1314.1,1296.6,0.26K,0.82%
07-Apr-14,1298,1301.4,1304,1296.3,0.36K,-0.40%
04-Apr-14,1303.2,1285.5,1306.1,1284.4,0.98K,1.46%
03-Apr-14,1284.4,1290.8,1293.6,1282.7,0.78K,-0.47%
02-Apr-14,1290.5,1280.2,1294.1,1280.2,1.10K,0.85%
01-Apr-14,1279.6,1285.1,1287.9,1277.3,0.88K,-0.30%
31-Mar-14,1283.4,1294.3,1298.8,1282.4,4.12K,-0.80%
28-Mar-14,1293.8,1292.2,1299.4,1285.9,65.49K,-0.07%
27-Mar-14,1294.7,1294.7,1294.7,1294.7,-,-0.67%
26-Mar-14,1303.4,1315.2,1315.2,1311.8,0.00K,-0.61%
25-Mar-14,1311.4,1315.5,1315.5,1307.5,0.05K,0.02%
24-Mar-14,1311.2,1333,1333,1310.5,0.10K,-1.86%
21-Mar-14,1336,1339.1,1339.1,1335,0.00K,0.41%
20-Mar-14,1330.5,1333.7,1333.7,1325.8,0.07K,-0.81%
19-Mar-14,1341.4,1357.1,1358,1332.7,0.06K,-1.30%
18-Mar-14,1359,1359.3,1361.8,1353.4,0.04K,-1.01%
17-Mar-14,1372.9,1386.1,1391.4,1372.2,0.03K,-0.44%
14-Mar-14,1379,1376.1,1386.6,1369.8,0.09K,0.50%
13-Mar-14,1372.2,1366.8,1374.5,1366.5,0.02K,0.14%
12-Mar-14,1370.3,1349.1,1370.5,1348.7,0.06K,1.77%
11-Mar-14,1346.5,1340,1352.4,1338.1,0.05K,0.38%
10-Mar-14,1341.4,1336,1344.7,1330.5,0.10K,0.25%
07-Mar-14,1338.1,1349.5,1352.7,1329.2,0.10K,-1.01%
06-Mar-14,1351.7,1338,1351.6,1333.3,0.06K,0.86%
05-Mar-14,1340.2,1334.8,1341,1334.8,0.03K,0.18%
04-Mar-14,1337.8,1350.4,1350.4,1332.2,0.08K,-0.91%
03-Mar-14,1350.1,1335.9,1354.1,1332.9,0.23K,2.17%
28-Feb-14,1321.4,1329.8,1332.6,1321.1,0.24K,-0.77%
27-Feb-14,1331.6,1329.3,1335,1324.6,0.37K,0.26%
26-Feb-14,1328.2,1341.2,1344,1325.6,0.06K,-1.10%
25-Feb-14,1343,1336.4,1343.9,1333.1,0.29K,0.35%
